id,tiene_alto_valor_adquisitivo
9119,[0.25644207]
9120,[0.16319945]
9121,[0.66329485]
9122,[0.02505887]
9123,[0.04570332]
9124,[0.04752246]
9125,[0.02994341]
9126,[0.28430414]
9127,[0.0329096]
9128,[0.17496088]
9129,[0.01936334]
9130,[0.15628916]
9131,[0.20938244]
9132,[0.91039073]
9133,[0.21398509]
9134,[0.02899265]
9135,[0.03329852]
9136,[0.01837608]
9137,[0.11775687]
9138,[0.01958665]
9139,[0.7505025]
9140,[0.02508968]
9141,[0.03247911]
9142,[0.02858123]
9143,[0.02458012]
9144,[0.0201456]
9145,[0.18051127]
9146,[0.11592871]
9147,[0.03908774]
9148,[0.05280265]
9149,[0.24472204]
9150,[0.13966513]
9151,[0.11953792]
9152,[0.33318245]
9153,[0.03002575]
9154,[0.06792933]
9155,[0.15472469]
9156,[0.54233474]
9157,[0.11371493]
9158,[0.06188425]
9159,[0.9390586]
9160,[0.4037771]
9161,[0.38189363]
9162,[0.050098]
9163,[0.02814022]
9164,[0.06308374]
9165,[0.02011952]
9166,[0.0302873]
9167,[0.04268122]
9168,[0.589187]
9169,[0.02179143]
9170,[0.23765665]
9171,[0.7582543]
9172,[0.52678746]
9173,[0.01981181]
9174,[0.16449773]
9175,[0.02745089]
9176,[0.20512569]
9177,[0.26334146]
9178,[0.19589356]
9179,[0.02016121]
9180,[0.16786021]
9181,[0.02622584]
9182,[0.019941]
9183,[0.5716468]
9184,[0.12131709]
9185,[0.27240026]
9186,[0.9383942]
9187,[0.3346256]
9188,[0.377813]
9189,[0.08307701]
9190,[0.5459122]
9191,[0.70635134]
9192,[0.01938847]
9193,[0.48531505]
9194,[0.5816941]
9195,[0.8019711]
9196,[0.03071582]
9197,[0.15204823]
9198,[0.02393457]
9199,[0.48416546]
9200,[0.70234525]
9201,[0.4014083]
9202,[0.28208375]
9203,[0.9383987]
9204,[0.03532663]
9205,[0.5930793]
9206,[0.9299871]
9207,[0.6371834]
9208,[0.04532593]
9209,[0.68756646]
9210,[0.09153712]
9211,[0.72622585]
9212,[0.03336668]
9213,[0.08570683]
9214,[0.24569976]
9215,[0.13427359]
9216,[0.03312203]
9217,[0.628848]
9218,[0.2524295]
9219,[0.7232123]
9220,[0.0542053]
9221,[0.02847183]
9222,[0.02860534]
9223,[0.06296185]
9224,[0.03839901]
9225,[0.9216491]
9226,[0.01988044]
9227,[0.03051323]
9228,[0.9027883]
9229,[0.0190402]
9230,[0.86518294]
9231,[0.4484501]
9232,[0.23087895]
9233,[0.18032384]
9234,[0.06608751]
9235,[0.02981547]
9236,[0.2635637]
9237,[0.0267731]
9238,[0.5905292]
9239,[0.11636221]
9240,[0.11985126]
9241,[0.04589024]
9242,[0.8348719]
9243,[0.02437547]
9244,[0.11531183]
9245,[0.02371424]
9246,[0.7326902]
9247,[0.8198906]
9248,[0.02259398]
9249,[0.93849134]
9250,[0.04282433]
9251,[0.16528633]
9252,[0.21308675]
9253,[0.02086279]
9254,[0.05618095]
9255,[0.03132063]
9256,[0.05711246]
9257,[0.7402638]
9258,[0.03115243]
9259,[0.7170787]
9260,[0.38347065]
9261,[0.41840032]
9262,[0.670539]
9263,[0.02357671]
9264,[0.02533326]
9265,[0.04871204]
9266,[0.05470246]
9267,[0.04198396]
9268,[0.40524453]
9269,[0.02373001]
9270,[0.02981904]
9271,[0.02562338]
9272,[0.707959]
9273,[0.03196833]
9274,[0.18491542]
9275,[0.25547785]
9276,[0.13653088]
9277,[0.02732825]
9278,[0.18607846]
9279,[0.0276241]
9280,[0.9391793]
9281,[0.1825257]
9282,[0.03630087]
9283,[0.03265998]
9284,[0.03965414]
9285,[0.01966897]
9286,[0.36603653]
9287,[0.03472048]
9288,[0.1462855]
9289,[0.03785369]
9290,[0.07263145]
9291,[0.15501466]
9292,[0.0405159]
9293,[0.28752443]
9294,[0.04680163]
9295,[0.02368879]
9296,[0.15508345]
9297,[0.0213089]
9298,[0.24255857]
9299,[0.7928337]
9300,[0.67955387]
9301,[0.10916066]
9302,[0.10385111]
9303,[0.0399338]
9304,[0.2985415]
9305,[0.24968451]
9306,[0.07927623]
9307,[0.0265806]
9308,[0.62437713]
9309,[0.02255243]
9310,[0.03751332]
9311,[0.05394134]
9312,[0.12348658]
9313,[0.13678008]
9314,[0.67830443]
9315,[0.02769354]
9316,[0.04006866]
9317,[0.02512836]
9318,[0.39123127]
9319,[0.58549815]
9320,[0.02326763]
9321,[0.35408378]
9322,[0.02703282]
9323,[0.43876037]
9324,[0.07284817]
9325,[0.05903441]
9326,[0.90638393]
9327,[0.03353414]
9328,[0.1134665]
9329,[0.06609663]
9330,[0.04585114]
9331,[0.45849657]
9332,[0.7412019]
9333,[0.04020724]
9334,[0.54829663]
9335,[0.35265794]
9336,[0.808228]
9337,[0.02326041]
9338,[0.33530146]
9339,[0.05303663]
9340,[0.9391793]
9341,[0.03745249]
9342,[0.21378398]
9343,[0.03554156]
9344,[0.3967755]
9345,[0.16521573]
9346,[0.44521317]
9347,[0.12533844]
9348,[0.6607248]
9349,[0.10062709]
9350,[0.4996152]
9351,[0.60705143]
9352,[0.01875001]
9353,[0.7507477]
9354,[0.8888538]
9355,[0.03074774]
9356,[0.22773]
9357,[0.05219969]
9358,[0.07647184]
9359,[0.03917265]
9360,[0.02094197]
9361,[0.40943736]
9362,[0.03953061]
9363,[0.38754556]
9364,[0.01794335]
9365,[0.02324179]
9366,[0.08518726]
9367,[0.11031976]
9368,[0.07919052]
9369,[0.05865258]
9370,[0.09839672]
9371,[0.02689654]
9372,[0.5352507]
9373,[0.02354985]
9374,[0.02443138]
9375,[0.2123163]
9376,[0.53779715]
9377,[0.03077626]
9378,[0.25714248]
9379,[0.9158313]
9380,[0.02433619]
9381,[0.02940717]
9382,[0.04518777]
9383,[0.0211854]
9384,[0.5131922]
9385,[0.03108871]
9386,[0.7305544]
9387,[0.26726788]
9388,[0.08283061]
9389,[0.0279012]
9390,[0.03101596]
9391,[0.2908008]
9392,[0.3746158]
9393,[0.0237357]
9394,[0.03843865]
9395,[0.12225655]
9396,[0.35542643]
9397,[0.36370334]
9398,[0.63640356]
9399,[0.03645498]
9400,[0.2867247]
9401,[0.03095749]
9402,[0.06583261]
9403,[0.32893294]
9404,[0.26968682]
9405,[0.58515376]
9406,[0.14560038]
9407,[0.5914081]
9408,[0.35189667]
9409,[0.01992121]
9410,[0.21106121]
9411,[0.02667037]
9412,[0.04122108]
9413,[0.6181425]
9414,[0.01842722]
9415,[0.06251329]
9416,[0.01851493]
9417,[0.12054893]
9418,[0.40724254]
9419,[0.5604255]
9420,[0.0588105]
9421,[0.02663416]
9422,[0.9391793]
9423,[0.02101827]
9424,[0.02127668]
9425,[0.01743573]
9426,[0.08149976]
9427,[0.1326096]
9428,[0.1991364]
9429,[0.02643228]
9430,[0.03456596]
9431,[0.5873345]
9432,[0.03564617]
9433,[0.0494211]
9434,[0.16265163]
9435,[0.02345663]
9436,[0.521648]
9437,[0.7469759]
9438,[0.02094105]
9439,[0.02362838]
9440,[0.17235163]
9441,[0.11079013]
9442,[0.63078195]
9443,[0.38210258]
9444,[0.5169437]
9445,[0.01877168]
9446,[0.2631933]
9447,[0.6318249]
9448,[0.18616885]
9449,[0.01922625]
9450,[0.9332229]
9451,[0.40078634]
9452,[0.8979963]
9453,[0.3100704]
9454,[0.15501842]
9455,[0.039444]
9456,[0.6100418]
9457,[0.0234727]
9458,[0.1286161]
9459,[0.03582114]
9460,[0.71909577]
9461,[0.07213849]
9462,[0.21858251]
9463,[0.41086423]
9464,[0.182565]
9465,[0.55689216]
9466,[0.02613202]
9467,[0.0645892]
9468,[0.25630152]
9469,[0.41671672]
9470,[0.46420136]
9471,[0.75832736]
9472,[0.0369502]
9473,[0.14864707]
9474,[0.10787228]
9475,[0.64624214]
9476,[0.07524797]
9477,[0.02200153]
9478,[0.66159916]
9479,[0.01993662]
9480,[0.02211326]
9481,[0.03477263]
9482,[0.04275164]
9483,[0.929013]
9484,[0.6092085]
9485,[0.10635149]
9486,[0.02002159]
9487,[0.17634615]
9488,[0.39790052]
9489,[0.399709]
9490,[0.05382246]
9491,[0.13953504]
9492,[0.03476909]
9493,[0.02775332]
9494,[0.02289349]
9495,[0.01936334]
9496,[0.04341692]
9497,[0.91505706]
9498,[0.05546549]
9499,[0.08638343]
9500,[0.5907596]
9501,[0.04978293]
9502,[0.04266044]
9503,[0.02150962]
9504,[0.02678832]
9505,[0.2806946]
9506,[0.9382061]
9507,[0.02515668]
9508,[0.03134426]
9509,[0.07920367]
9510,[0.06494424]
9511,[0.5965005]
9512,[0.08237234]
9513,[0.10909486]
9514,[0.15131572]
9515,[0.02272463]
9516,[0.59159285]
9517,[0.018704]
9518,[0.02550796]
9519,[0.10142618]
9520,[0.4998491]
9521,[0.6738027]
9522,[0.6615064]
9523,[0.02570292]
9524,[0.19167179]
9525,[0.21566376]
9526,[0.7772336]
9527,[0.01974341]
9528,[0.04574785]
9529,[0.0271582]
9530,[0.02312127]
9531,[0.07002145]
9532,[0.17821181]
9533,[0.01994103]
9534,[0.5315862]
9535,[0.02423683]
9536,[0.04013342]
9537,[0.03503928]
9538,[0.02424979]
9539,[0.23802358]
9540,[0.06223428]
9541,[0.80484664]
9542,[0.03056768]
9543,[0.4043798]
9544,[0.03771552]
9545,[0.19561386]
9546,[0.07158342]
9547,[0.4838559]
9548,[0.12719119]
9549,[0.30512476]
9550,[0.03453091]
9551,[0.02033284]
9552,[0.07032618]
9553,[0.09991756]
9554,[0.09824905]
9555,[0.02024511]
9556,[0.43416834]
9557,[0.03513119]
9558,[0.01833472]
9559,[0.05484998]
9560,[0.36397183]
9561,[0.21829519]
9562,[0.05305719]
9563,[0.75498366]
9564,[0.10209116]
9565,[0.70776457]
9566,[0.29702628]
9567,[0.6579217]
9568,[0.01941031]
9569,[0.7221509]
9570,[0.05751911]
9571,[0.6717197]
9572,[0.03052863]
9573,[0.5289014]
9574,[0.02003747]
9575,[0.57403076]
9576,[0.02865413]
9577,[0.9391793]
9578,[0.93855417]
9579,[0.07436919]
9580,[0.03135085]
9581,[0.12873217]
9582,[0.04586786]
9583,[0.0265837]
9584,[0.02377033]
9585,[0.32892781]
9586,[0.04082522]
9587,[0.764423]
9588,[0.11691743]
9589,[0.02561584]
9590,[0.7278867]
9591,[0.08960733]
9592,[0.02005497]
9593,[0.03232342]
9594,[0.21268985]
9595,[0.03138795]
9596,[0.02382833]
9597,[0.54351705]
9598,[0.02173364]
9599,[0.04240754]
9600,[0.02339873]
9601,[0.5288285]
9602,[0.4833483]
9603,[0.01912791]
9604,[0.55592483]
9605,[0.01932144]
9606,[0.03576589]
9607,[0.18204731]
9608,[0.01863101]
9609,[0.21698624]
9610,[0.02241677]
9611,[0.04198396]
9612,[0.01766065]
9613,[0.40430403]
9614,[0.39935416]
9615,[0.09006882]
9616,[0.188297]
9617,[0.6722655]
9618,[0.29637012]
9619,[0.17535415]
9620,[0.73570204]
9621,[0.67520696]
9622,[0.02282578]
9623,[0.06621912]
9624,[0.02342838]
9625,[0.0487757]
9626,[0.01827377]
9627,[0.11771256]
9628,[0.3757558]
9629,[0.11545289]
9630,[0.02816159]
9631,[0.03948537]
9632,[0.7132882]
9633,[0.65222025]
9634,[0.21009758]
9635,[0.07009917]
9636,[0.3151827]
9637,[0.02130425]
9638,[0.1522075]
9639,[0.03578788]
9640,[0.02384093]
9641,[0.12817162]
9642,[0.7251086]
9643,[0.02710235]
9644,[0.03880152]
9645,[0.08692536]
9646,[0.0248242]
9647,[0.0907748]
9648,[0.03225926]
9649,[0.08682269]
9650,[0.03726497]
9651,[0.5046451]
9652,[0.40482485]
9653,[0.6537218]
9654,[0.06743249]
9655,[0.20563337]
9656,[0.0291425]
9657,[0.26064044]
9658,[0.05865824]
9659,[0.07214862]
9660,[0.58699787]
9661,[0.28149524]
9662,[0.8072555]
9663,[0.80970037]
9664,[0.37299412]
9665,[0.02495769]
9666,[0.03493264]
9667,[0.5532132]
9668,[0.02005661]
9669,[0.80906904]
9670,[0.01995784]
9671,[0.02067411]
9672,[0.9391793]
9673,[0.08740011]
9674,[0.27782214]
9675,[0.0499399]
9676,[0.19529021]
9677,[0.7016002]
9678,[0.16754055]
9679,[0.03201345]
9680,[0.12891987]
9681,[0.02135471]
9682,[0.7164079]
9683,[0.03702444]
9684,[0.0283798]
9685,[0.11100063]
9686,[0.13723871]
9687,[0.45341274]
9688,[0.02985004]
9689,[0.28695512]
9690,[0.49428198]
9691,[0.07375845]
9692,[0.01832631]
9693,[0.11957812]
9694,[0.06323811]
9695,[0.25699767]
9696,[0.13291475]
9697,[0.02003428]
9698,[0.7383144]
9699,[0.7157781]
9700,[0.03565574]
9701,[0.3822705]
9702,[0.9391793]
9703,[0.01863804]
9704,[0.0328311]
9705,[0.62295634]
9706,[0.05816764]
9707,[0.01998073]
9708,[0.25548217]
9709,[0.04555354]
9710,[0.07313147]
9711,[0.02076504]
9712,[0.01838562]
9713,[0.6092085]
9714,[0.7617029]
9715,[0.37638077]
9716,[0.17653093]
9717,[0.24457347]
9718,[0.01828191]
9719,[0.02847865]
9720,[0.08671287]
9721,[0.29333752]
9722,[0.48805737]
9723,[0.02955458]
9724,[0.08410668]
9725,[0.04781279]
9726,[0.01907748]
9727,[0.7499815]
9728,[0.9391333]
9729,[0.45386183]
9730,[0.11609873]
9731,[0.43064725]
9732,[0.24633068]
9733,[0.02905637]
9734,[0.03962219]
9735,[0.05571359]
9736,[0.15764719]
9737,[0.27075434]
9738,[0.28305906]
9739,[0.01891622]
9740,[0.05091473]
9741,[0.61082476]
9742,[0.01973808]
9743,[0.55592555]
9744,[0.21900705]
9745,[0.08179662]
9746,[0.02395505]
9747,[0.03171992]
9748,[0.01911533]
9749,[0.07042211]
9750,[0.9306141]
9751,[0.01860735]
9752,[0.2970454]
9753,[0.01834971]
9754,[0.02526295]
9755,[0.20726255]
9756,[0.16502908]
9757,[0.05662915]
9758,[0.04376921]
9759,[0.33511823]
9760,[0.13574708]
9761,[0.4720422]
9762,[0.15441334]
9763,[0.0903168]
9764,[0.01856944]
9765,[0.5444998]
9766,[0.06727451]
9767,[0.01992834]
9768,[0.0960381]
9769,[0.13520527]
9770,[0.06963804]
9771,[0.62812424]
9772,[0.24957424]
9773,[0.6366728]
9774,[0.02280641]
9775,[0.01971865]
9776,[0.04250088]
9777,[0.04313967]
9778,[0.28229654]
9779,[0.275616]
9780,[0.0275836]
9781,[0.76069355]
9782,[0.9142525]
9783,[0.938262]
9784,[0.02361926]
9785,[0.57093495]
9786,[0.7319553]
9787,[0.15472469]
9788,[0.65990335]
9789,[0.1600276]
9790,[0.0993928]
9791,[0.24422976]
9792,[0.41010544]
9793,[0.9277489]
9794,[0.02315816]
9795,[0.18848139]
9796,[0.9391793]
9797,[0.35279083]
9798,[0.02502346]
9799,[0.04649606]
9800,[0.18135476]
9801,[0.01910552]
9802,[0.04863405]
9803,[0.23532492]
9804,[0.02046525]
9805,[0.64957994]
9806,[0.08386505]
9807,[0.0556162]
9808,[0.4367371]
9809,[0.02488214]
9810,[0.03302711]
9811,[0.13947737]
9812,[0.03642705]
9813,[0.02091405]
9814,[0.7496893]
9815,[0.42927343]
9816,[0.9311583]
9817,[0.24641487]
9818,[0.02429399]
9819,[0.80602163]
9820,[0.01942584]
9821,[0.03281641]
9822,[0.46441033]
9823,[0.47351754]
9824,[0.0469279]
9825,[0.29712725]
9826,[0.0802992]
9827,[0.01994693]
9828,[0.0269635]
9829,[0.02196336]
9830,[0.12655684]
9831,[0.6068572]
9832,[0.01900348]
9833,[0.05755052]
9834,[0.30291843]
9835,[0.23129949]
9836,[0.0935888]
9837,[0.06066957]
9838,[0.15217572]
9839,[0.15198094]
9840,[0.6163714]
9841,[0.06480592]
9842,[0.02900413]
9843,[0.65656555]
9844,[0.04066488]
9845,[0.01816186]
9846,[0.20372075]
9847,[0.02532575]
9848,[0.696052]
9849,[0.05905259]
9850,[0.0185518]
9851,[0.60799694]
9852,[0.5023328]
9853,[0.03011444]
9854,[0.08116144]
9855,[0.9349773]
9856,[0.03025094]
9857,[0.0220305]
9858,[0.1265251]
9859,[0.20066404]
9860,[0.3357748]
9861,[0.04220843]
9862,[0.04599622]
9863,[0.25353855]
9864,[0.67787486]
9865,[0.02079871]
9866,[0.42130917]
9867,[0.0342114]
9868,[0.9210726]
9869,[0.27727276]
9870,[0.27636823]
9871,[0.49409378]
9872,[0.7262062]
9873,[0.05597168]
9874,[0.72729605]
9875,[0.52718437]
9876,[0.01791957]
9877,[0.02932489]
9878,[0.8394165]
9879,[0.03761154]
9880,[0.16977695]
9881,[0.02196583]
9882,[0.4998105]
9883,[0.01987445]
9884,[0.24612847]
9885,[0.08979404]
9886,[0.02340782]
9887,[0.48977894]
9888,[0.02389845]
9889,[0.05214992]
9890,[0.12063026]
9891,[0.6498318]
9892,[0.21389633]
9893,[0.7840068]
9894,[0.68080515]
9895,[0.02208874]
9896,[0.14999709]
9897,[0.9391793]
9898,[0.01794267]
9899,[0.02321702]
9900,[0.47576615]
9901,[0.7109967]
9902,[0.11377859]
9903,[0.44506586]
9904,[0.37521347]
9905,[0.01905334]
9906,[0.80244243]
9907,[0.41240156]
9908,[0.15409797]
9909,[0.04035887]
9910,[0.5021389]
9911,[0.03474221]
9912,[0.01835963]
9913,[0.4374097]
9914,[0.04011545]
9915,[0.34451938]
9916,[0.73147374]
9917,[0.9382057]
9918,[0.70408416]
9919,[0.1875762]
9920,[0.6381611]
9921,[0.19983375]
9922,[0.6754796]
9923,[0.02816468]
9924,[0.06205648]
9925,[0.03671458]
9926,[0.7772336]
9927,[0.26104188]
9928,[0.87109107]
9929,[0.34809178]
9930,[0.0186339]
9931,[0.19243535]
9932,[0.0683842]
9933,[0.23915967]
9934,[0.4779373]
9935,[0.03031889]
9936,[0.02544862]
9937,[0.01953331]
9938,[0.0751279]
9939,[0.02016595]
9940,[0.5964805]
9941,[0.90172017]
9942,[0.02174523]
9943,[0.26706174]
9944,[0.05732283]
9945,[0.02381805]
9946,[0.61336213]
9947,[0.030258]
9948,[0.02338183]
9949,[0.92743444]
9950,[0.5836802]
9951,[0.29017305]
9952,[0.0426164]
9953,[0.1299527]
9954,[0.57385594]
9955,[0.02935654]
9956,[0.02085766]
9957,[0.02381009]
9958,[0.5137867]
9959,[0.02627718]
9960,[0.14525351]
9961,[0.31724983]
9962,[0.02595538]
9963,[0.03194228]
9964,[0.45656386]
9965,[0.689903]
9966,[0.4453037]
9967,[0.0359529]
9968,[0.28759483]
9969,[0.02174258]
9970,[0.21161062]
9971,[0.238922]
9972,[0.77421457]
9973,[0.38974476]
9974,[0.02432147]
9975,[0.2798518]
9976,[0.08976427]
9977,[0.03863734]
9978,[0.12636864]
9979,[0.02025631]
9980,[0.05070415]
9981,[0.03186595]
9982,[0.7776498]
9983,[0.07377142]
9984,[0.12965894]
9985,[0.02655011]
9986,[0.05303815]
9987,[0.93909377]
9988,[0.01812041]
9989,[0.02007097]
9990,[0.03812453]
9991,[0.11853257]
9992,[0.02274624]
9993,[0.05144322]
9994,[0.02335322]
9995,[0.78920853]
9996,[0.05657336]
9997,[0.03324595]
9998,[0.02979058]
9999,[0.28496563]
10000,[0.9370338]
10001,[0.18315011]
10002,[0.01933309]
10003,[0.17332631]
10004,[0.02281687]
10005,[0.508746]
10006,[0.02321735]
10007,[0.22727424]
10008,[0.24091959]
10009,[0.05966553]
10010,[0.06630117]
10011,[0.04099122]
10012,[0.17243204]
10013,[0.5247682]
10014,[0.05022156]
10015,[0.6049463]
10016,[0.05869371]
10017,[0.04531494]
10018,[0.21270993]
10019,[0.08827966]
10020,[0.71620977]
10021,[0.9385061]
10022,[0.02014843]
10023,[0.33360916]
10024,[0.25057358]
10025,[0.20597771]
10026,[0.04179499]
10027,[0.3108545]
10028,[0.27702934]
10029,[0.01931632]
10030,[0.03308222]
10031,[0.10288268]
10032,[0.0201371]
10033,[0.74824846]
10034,[0.3110851]
10035,[0.5180803]
10036,[0.10285643]
10037,[0.02058065]
10038,[0.04575899]
10039,[0.53115445]
10040,[0.02523065]
10041,[0.02598336]
10042,[0.17789462]
10043,[0.03313053]
10044,[0.01859739]
10045,[0.41011718]
10046,[0.04203361]
10047,[0.03104836]
10048,[0.48110452]
10049,[0.04072645]
10050,[0.3165722]
10051,[0.07798538]
10052,[0.02305499]
10053,[0.4699592]
10054,[0.19447768]
10055,[0.0227544]
10056,[0.12675631]
10057,[0.4971963]
10058,[0.0442296]
10059,[0.7248455]
10060,[0.02445555]
10061,[0.02268869]
10062,[0.46802342]
10063,[0.04745156]
10064,[0.16891271]
10065,[0.26064044]
10066,[0.25033706]
10067,[0.24422976]
10068,[0.02136856]
10069,[0.0602074]
10070,[0.64812785]
10071,[0.22560588]
10072,[0.05319393]
10073,[0.02120742]
10074,[0.7779268]
10075,[0.02092904]
10076,[0.04250681]
10077,[0.01866737]
10078,[0.1384823]
10079,[0.9391793]
10080,[0.10270867]
10081,[0.25039458]
10082,[0.03248492]
10083,[0.3122413]
10084,[0.92749375]
10085,[0.11799634]
10086,[0.02978751]
10087,[0.4009714]
10088,[0.33932126]
10089,[0.06158298]
10090,[0.07867447]
10091,[0.5643134]
10092,[0.02117237]
10093,[0.02154732]
10094,[0.020365]
10095,[0.03509462]
10096,[0.13646203]
10097,[0.93852335]
10098,[0.04434502]
10099,[0.16419807]
10100,[0.04531363]
10101,[0.02447277]
10102,[0.8105418]
10103,[0.16732019]
10104,[0.2679005]
10105,[0.9386814]
10106,[0.03544804]
10107,[0.07412741]
10108,[0.06816566]
10109,[0.10493109]
10110,[0.21900705]
10111,[0.03136098]
10112,[0.63509214]
10113,[0.09082744]
10114,[0.04977399]
10115,[0.9386139]
10116,[0.11298525]
10117,[0.07152995]
10118,[0.03066343]
10119,[0.52973247]
10120,[0.0363054]
10121,[0.02248922]
10122,[0.3522731]
10123,[0.4349243]
10124,[0.04547045]
10125,[0.5051361]
10126,[0.5391766]
10127,[0.39194518]
10128,[0.8473293]
10129,[0.14509648]
10130,[0.72390336]
10131,[0.2151328]
10132,[0.06669015]
10133,[0.10810304]
10134,[0.7772773]
10135,[0.02136168]
10136,[0.06211165]
10137,[0.04200691]
10138,[0.9284743]
10139,[0.6203295]
10140,[0.0927946]
10141,[0.07248676]
10142,[0.03253731]
10143,[0.741913]
10144,[0.13909042]
10145,[0.19011432]
10146,[0.24805447]
10147,[0.08113214]
10148,[0.03353888]
10149,[0.07865247]
10150,[0.11382708]
10151,[0.03052023]
10152,[0.03287241]
10153,[0.45673952]
10154,[0.6778628]
10155,[0.32864416]
10156,[0.7579253]
10157,[0.03905398]
10158,[0.02028096]
10159,[0.03444844]
10160,[0.03134245]
10161,[0.08025181]
10162,[0.02791226]
10163,[0.03059492]
10164,[0.02404898]
10165,[0.08515272]
10166,[0.07229605]
10167,[0.02621382]
10168,[0.5366802]
10169,[0.05524462]
10170,[0.23353142]
10171,[0.0206317]
10172,[0.39705482]
10173,[0.32044867]
10174,[0.03798968]
10175,[0.64239645]
10176,[0.49503392]
10177,[0.02771842]
10178,[0.02758563]
10179,[0.04473963]
10180,[0.2709962]
10181,[0.02545998]
10182,[0.65078485]
10183,[0.02015233]
10184,[0.0360184]
10185,[0.07838285]
10186,[0.37800163]
10187,[0.02702913]
10188,[0.6833082]
10189,[0.0328092]
10190,[0.0436343]
10191,[0.07064298]
10192,[0.2198506]
10193,[0.03531235]
10194,[0.5102181]
10195,[0.93844104]
10196,[0.0599899]
10197,[0.01874819]
10198,[0.14356199]
10199,[0.04717648]
10200,[0.02400321]
10201,[0.04784316]
10202,[0.10546502]
10203,[0.17527953]
10204,[0.02442402]
10205,[0.4711253]
10206,[0.02943248]
10207,[0.6675012]
10208,[0.9391793]
10209,[0.7719343]
10210,[0.02146575]
10211,[0.17496088]
10212,[0.02320468]
10213,[0.02163768]
10214,[0.6068563]
10215,[0.04182822]
10216,[0.18396339]
10217,[0.04692277]
10218,[0.0324606]
10219,[0.02680895]
10220,[0.5490223]
10221,[0.0208579]
10222,[0.02487218]
10223,[0.11709109]
10224,[0.04463968]
10225,[0.11715591]
10226,[0.02096921]
10227,[0.03077123]
10228,[0.41592744]
10229,[0.0401468]
10230,[0.19704887]
10231,[0.04222223]
10232,[0.25699764]
10233,[0.17163688]
10234,[0.11179715]
10235,[0.90259963]
10236,[0.7420518]
10237,[0.07355964]
10238,[0.04610959]
10239,[0.20820794]
10240,[0.05978131]
10241,[0.2154398]
10242,[0.03125179]
10243,[0.0534623]
10244,[0.9300945]
10245,[0.5820353]
10246,[0.02951965]
10247,[0.04122108]
10248,[0.02546981]
10249,[0.03108516]
10250,[0.21811569]
10251,[0.08755293]
10252,[0.0302873]
10253,[0.02003846]
10254,[0.568642]
10255,[0.0939382]
10256,[0.11869016]
10257,[0.03409672]
10258,[0.02258015]
10259,[0.4619648]
10260,[0.48793232]
10261,[0.09005192]
10262,[0.04304546]
10263,[0.01915169]
10264,[0.5683323]
10265,[0.3598166]
10266,[0.01913825]
10267,[0.04121131]
10268,[0.24183992]
10269,[0.06713799]
10270,[0.04172662]
10271,[0.0412423]
10272,[0.6095602]
10273,[0.01986903]
10274,[0.6211996]
10275,[0.01880866]
10276,[0.03336844]
10277,[0.02137935]
10278,[0.92634416]
10279,[0.14103237]
10280,[0.04019463]
10281,[0.01751724]
10282,[0.024634]
10283,[0.69866705]
10284,[0.08263016]
10285,[0.02643293]
10286,[0.0185518]
10287,[0.07960269]
10288,[0.03948101]
10289,[0.46745354]
10290,[0.09250969]
10291,[0.24429917]
10292,[0.02630103]
10293,[0.06315428]
10294,[0.6483312]
10295,[0.04115528]
10296,[0.09243533]
10297,[0.02904275]
10298,[0.09216577]
10299,[0.25644207]
10300,[0.15514219]
10301,[0.01988772]
10302,[0.5422659]
10303,[0.04072097]
10304,[0.05341089]
10305,[0.14037123]
10306,[0.17448014]
10307,[0.13772455]
10308,[0.04984483]
10309,[0.04477113]
10310,[0.01915333]
10311,[0.02251661]
10312,[0.04421625]
10313,[0.2810079]
10314,[0.18909979]
10315,[0.03518277]
10316,[0.05991954]
10317,[0.03497431]
10318,[0.07309121]
10319,[0.16436487]
10320,[0.1498197]
10321,[0.80424154]
10322,[0.05621359]
10323,[0.02153984]
10324,[0.1504618]
10325,[0.03274557]
10326,[0.03272364]
10327,[0.19971737]
10328,[0.74495447]
10329,[0.02556986]
10330,[0.33026406]
10331,[0.11314672]
10332,[0.07797003]
10333,[0.03338116]
10334,[0.07906118]
10335,[0.26387945]
10336,[0.0319849]
10337,[0.05890682]
10338,[0.93845844]
10339,[0.06551558]
10340,[0.35567433]
10341,[0.23548383]
10342,[0.50497466]
10343,[0.05521762]
10344,[0.02397192]
10345,[0.03158197]
10346,[0.72888005]
10347,[0.6598182]
10348,[0.8014014]
10349,[0.05153519]
10350,[0.01852846]
10351,[0.07235625]
10352,[0.24968451]
10353,[0.04388034]
10354,[0.18228504]
10355,[0.7018503]
10356,[0.16065294]
10357,[0.02151838]
10358,[0.05471495]
10359,[0.02630505]
10360,[0.06324652]
10361,[0.03130805]
10362,[0.01978704]
